SpatialDimValueCode,Location,Period,Sanitation,GdpPerCapita,PositiveCoef,NegativeCoef,ImmunizationMean,SmoothingLifeExpectancy,Reg_AFR,Reg_EUR
JOR,Jordan,2021,97.05633467467958,4009.8894772177173,0.8680429441228557,0.7378711490221548,70.46901642660558,77.25523923074927,0.0,0.0
JOR,Jordan,2022,96.97372798214256,3970.079863405858,0.8680429441228557,0.7378711490221548,63.37678639767806,76.71844012719612,0.0,0.0
JOR,Jordan,2023,96.89153432306823,3930.5548166706008,0.8680429441228557,0.7378711490221548,56.32001751925425,76.2890008443536,0.0,0.0
JPN,Japan,2021,99.93630941307748,40411.17178489573,0.9700303976263447,0.6314528536129232,96.45765325024124,84.74239099756525,0.0,0.0
JPN,Japan,2022,99.93148464623454,40632.04801524398,0.9700303976263447,0.6314528536129232,96.21820854695119,84.82309850359529,0.0,0.0
JPN,Japan,2023,99.92670933494314,40850.71548328875,0.9700303976263447,0.6314528536129232,96.02665278431908,84.88766450841932,0.0,0.0
KAZ,Kazakhstan,2021,97.87885331370867,8703.355960047853,0.8392779387381304,0.7145970902042122,88.28883581946322,71.0025869366206,0.0,1.0
KAZ,Kazakhstan,2022,97.88430561988446,8507.74139810457,0.8392779387381304,0.7145970902042122,86.1516735275946,70.47336999321071,0.0,1.0
KAZ,Kazakhstan,2023,97.88957230911309,8313.71593566608,0.8392779387381304,0.7145970902042122,84.4419436940997,70.02554766447301,0.0,1.0
KEN,Kenya,2021,36.09861902967759,1999.0528772882121,0.7904595600314066,0.866351236035296,92.35550632738753,67.1974774130038,1.0,0.0
KEN,Kenya,2022,36.49561109883577,2045.7585056830633,0.7904595600314066,0.866351236035296,93.03427234978874,67.56756772987791,1.0,0.0
KEN,Kenya,2023,36.89061820764815,2089.337754898888,0.7904595600314066,0.866351236035296,93.57728516844405,67.93023323251599,1.0,0.0
KGZ,Kyrgyzstan,2021,98.01074530320557,1238.0112215681145,0.8397289532458997,0.7132627955823004,87.65002919308985,71.21878383859001,0.0,1.0
KGZ,Kyrgyzstan,2022,98.12442541999506,1215.3503570228995,0.8397289532458997,0.7132627955823004,85.99122179982228,70.73372626560179,0.0,1.0
KGZ,Kyrgyzstan,2023,98.23581425478123,1197.2216653867276,0.8397289532458997,0.7132627955823004,84.6641758852049,70.3456802072112,0.0,1.0
KHM,Cambodia,2021,73.48384472250827,2159.549199350838,0.7911058600751789,0.8072666803558415,85.75630001641898,70.03832544689588,0.0,0.0
KHM,Cambodia,2022,76.71206929092652,2190.4777432673754,0.7911058600751789,0.8072666803558415,85.32182029289926,70.23583734801659,0.0,0.0
KHM,Cambodia,2023,79.92415273650062,2219.4067728508608,0.7911058600751789,0.8072666803558415,84.9742365140835,70.41986238060255,0.0,0.0
KIR,Kiribati,2021,44.53998533693678,1747.676997854703,0.8411045543831767,0.6125169535109787,88.81061486493454,62.032697390903046,0.0,0.0
KIR,Kiribati,2022,44.79287642131812,1732.1267112751996,0.8411045543831767,0.6125169535109787,88.10456755349227,62.120888250069406,0.0,0.0
KIR,Kiribati,2023,45.03322212582787,1719.4133262994278,0.8411045543831767,0.6125169535109787,87.53972970433847,62.1914409374025,0.0,0.0
KOR,Republic of Korea,2021,99.82664974659731,31774.37749552787,0.8913200108083497,0.6788711854893613,98.07256312274754,84.05532706832555,0.0,0.0
KOR,Republic of Korea,2022,99.81385584817492,31686.573693762402,0.8913200108083497,0.6788711854893613,98.11852966373182,84.27566166388797,0.0,0.0
KOR,Republic of Korea,2023,99.80118468687024,31599.647930014587,0.8913200108083497,0.6788711854893613,98.15530289651926,84.48472062795594,0.0,0.0
KWT,Kuwait,2021,100.0,23824.75275700049,0.8624004710105215,0.7725836576590309,93.69438012489958,78.01269012528526,0.0,0.0
KWT,Kuwait,2022,100.0,21408.22674272867,0.8624004710105215,0.7725836576590309,93.15145512878749,76.95385631882866,0.0,0.0
KWT,Kuwait,2023,100.0,19015.865988599573,0.8624004710105215,0.7725836576590309,92.71711513189781,76.10678927366334,0.0,0.0
LAO,Lao People's Democratic Republic,2021,80.70598614907779,2638.7743782077814,0.8066159267760845,0.7986343855873095,77.38551642428763,69.06597178288109,0.0,0.0
LAO,Lao People's Democratic Republic,2022,81.9267014658285,2676.9542595778425,0.8066159267760845,0.7986343855873095,76.12634998999384,69.38929033957238,0.0,0.0
LAO,Lao People's Democratic Republic,2023,83.10591519909602,2713.814952928658,0.8066159267760845,0.7986343855873095,75.1190168425588,69.70302630454505,0.0,0.0
LBN,Lebanon,2021,100.1208610776112,4959.800661676763,0.8629534451925259,0.799494834957147,69.10387436559154,77.43530612613424,0.0,0.0
LBN,Lebanon,2022,100.86607015044014,4057.8108514389396,0.8629534451925259,0.799494834957147,67.20814826578575,77.01947059436084,0.0,0.0
LBN,Lebanon,2023,101.60341052654843,3336.2069431127966,0.8629534451925259,0.799494834957147,65.69156738594114,76.68680216894212,0.0,0.0
LBR,Liberia,2021,21.90010095063824,597.7246991610946,0.7603055193561358,0.833990428131784,61.741422542786424,63.65120269455158,1.0,0.0
LBR,Liberia,2022,22.46179078471093,577.6443907530282,0.7603055193561358,0.833990428131784,59.18738144699382,63.76689594952496,1.0,0.0
LBR,Liberia,2023,23.020672169613256,560.6645717056297,0.7603055193561358,0.833990428131784,57.14414857035973,63.85945055350366,1.0,0.0
LBY,Libya,2021,92.11457141650669,5790.241302107031,0.8465261142219173,0.7963705661017936,70.2253124701199,72.552146424884,0.0,0.0
LBY,Libya,2022,92.11706447215441,4373.56316063407,0.8465261142219173,0.7963705661017936,68.65871778493873,72.34918244958698,0.0,0.0
LBY,Libya,2023,92.11943017558134,2971.0518005758386,0.8465261142219173,0.7963705661017936,67.40544203586089,72.18681126934933,0.0,0.0
LCA,Saint Lucia,2021,83.39668718623146,7694.116535333827,0.8407580227858762,0.7689749872252446,87.39313290113608,75.49769292619314,0.0,0.0
LCA,Saint Lucia,2022,83.4111326599114,6425.806437108924,0.8407580227858762,0.7689749872252446,86.45337635288547,75.30965911210514,0.0,0.0
LCA,Saint Lucia,2023,83.42328883986984,5165.173055165415,0.8407580227858762,0.7689749872252446,85.70157111428499,75.13416879275404,0.0,0.0
LKA,Sri Lanka,2021,94.19787935380424,3708.3305017761627,0.8339907262053736,0.7995161500899597,95.42995544243627,81.37733403783359,0.0,0.0
LKA,Sri Lanka,2022,95.04375162644463,3538.988432416607,0.8339907262053736,0.7995161500899597,94.61393560804176,82.3183320645679,0.0,0.0
LKA,Sri Lanka,2023,95.88539453772182,3370.6728726389515,0.8339907262053736,0.7995161500899597,93.96111974052614,83.07113048595954,0.0,0.0
LSO,Lesotho,2021,52.18634477554259,880.5607661015796,0.7861879367785802,0.8827621049466907,88.00764525523178,52.03757531752019,1.0,0.0
LSO,Lesotho,2022,54.030770981387285,829.3455437905652,0.7861879367785802,0.8827621049466907,88.01259765712923,52.15416791721455,1.0,0.0
LSO,Lesotho,2023,55.85326601423974,788.3733659417538,0.7861879367785802,0.8827621049466907,88.01655957864763,52.247441996970046,1.0,0.0
LTU,Lithuania,2021,94.7890546419208,21595.251112787846,0.889949014438053,0.6424756064672776,90.19634099963544,74.8328538173694,0.0,1.0
LTU,Lithuania,2022,95.29551718929017,22562.02550251455,0.889949014438053,0.6424756064672776,89.66485729301101,74.58512951071197,0.0,1.0
LTU,Lithuania,2023,95.79944742392269,23522.679300901582,0.889949014438053,0.6424756064672776,89.23967032770996,74.38695006538602,0.0,1.0
LUX,Luxembourg,2021,97.58544432542755,118151.27048599752,0.973927548076908,0.762281149736495,98.9996199675794,82.87648013148225,0.0,1.0
LUX,Luxembourg,2022,97.58170790938095,119806.20280457556,0.973927548076908,0.762281149736495,98.99939022985171,82.9127754471686,0.0,1.0
LUX,Luxembourg,2023,97.57800885749482,121444.58579996781,0.973927548076908,0.762281149736495,98.99920643966956,82.94775770769036,0.0,1.0
LVA,Latvia,2021,92.48022267002807,18214.678439880496,0.8683131679674378,0.683400446005292,99.54082907379181,75.63516637764309,0.0,1.0
LVA,Latvia,2022,92.51925831911085,18750.324351035066,0.8683131679674378,0.683400446005292,99.91330889005032,75.70400951642439,0.0,1.0
LVA,Latvia,2023,92.5560883826609,19280.613803078093,0.8683131679674378,0.683400446005292,100.21129274305736,75.76055777641909,0.0,1.0
MAR,Morocco,2021,88.15420644534801,3254.9793601930955,0.7917927466914564,0.7958201544000352,98.999930508217,72.31296567314456,0.0,0.0
MAR,Morocco,2022,89.05149603978886,3207.9862012868293,0.7917927466914564,0.7958201544000352,98.99989130223666,71.98515064918071,0.0,0.0
MAR,Morocco,2023,89.93989799007514,3170.3916741618164,0.7917927466914564,0.7958201544000352,98.9998599374524,71.71261843692805,0.0,0.0
MDA,Republic of Moldova,2021,84.37279739953944,4656.434834691672,0.8712007545978766,0.583251923770553,84.66062607004991,72.08645684307028,0.0,1.0
MDA,Republic of Moldova,2022,85.05555655042481,4867.403240987214,0.8712007545978766,0.583251923770553,82.73815433553344,71.86607229518043,0.0,1.0
MDA,Republic of Moldova,2023,85.73490190555576,5076.966105120226,0.8712007545978766,0.583251923770553,81.20017694681738,71.68976465686855,0.0,1.0
MDG,Madagascar,2021,14.20331293113657,444.015995474494,0.7968783041724595,0.8705069898765387,62.473735514460635,62.97132399690416,1.0,0.0
MDG,Madagascar,2022,14.715207221764553,431.9977170078438,0.7968783041724595,0.8705069898765387,61.35503792397246,62.759431578511595,1.0,0.0
MDG,Madagascar,2023,15.224542040939394,422.38217968659285,0.7968783041724595,0.8705069898765387,60.46007985158192,62.567399147375184,1.0,0.0
MDV,Maldives,2021,100.13600432290112,6594.180424671567,0.8764494240717156,0.7016598110079697,98.58750786149956,75.65797671681777,0.0,0.0
MDV,Maldives,2022,101.07281488953346,5068.219602679479,0.8764494240717156,0.7016598110079697,98.53185281975523,75.37043526204249,0.0,0.0
MDV,Maldives,2023,101.99204338625576,3555.950277516713,0.8764494240717156,0.7016598110079697,98.48732878635977,75.14040209822225,0.0,0.0
MEX,Mexico,2021,91.9925349214487,8679.843094290207,0.8640215165956645,0.7120300617509775,76.36819212487119,70.01016475542959,0.0,0.0
MEX,Mexico,2022,92.58819169515202,8347.677164769882,0.8640215165956645,0.7120300617509775,74.66102003096479,68.67269386365079,0.0,0.0
MEX,Mexico,2023,93.1768344487727,8081.944421153624,0.8640215165956645,0.7120300617509775,73.29528234932606,67.60271715022775,0.0,0.0
MKD,North Macedonia,2021,99.00294416507953,6782.734803353808,0.8769501999712088,0.6845262709732339,74.86731057021905,74.0388948604895,0.0,1.0
MKD,North Macedonia,2022,99.56513086802009,6846.837105729729,0.8769501999712088,0.6845262709732339,72.13887600402656,73.54651599275485,0.0,1.0
MKD,North Macedonia,2023,100.12450663744595,6902.026737649339,0.8769501999712088,0.6845262709732339,69.95612835107251,73.15261289856711,0.0,1.0
MLI,Mali,2021,48.31703273380487,807.1634212400422,0.7530462716649894,0.8795695679010532,64.35801435150958,61.6412978636839,1.0,0.0
MLI,Mali,2022,50.054690023967936,805.5142069289553,0.7530462716649894,0.8795695679010532,62.436890129818,61.70305574538153,1.0,0.0
MLI,Mali,2023,51.78365902768009,804.1948354800858,0.7530462716649894,0.8795695679010532,60.89999075227401,61.760694451990275,1.0,0.0
MLT,Malta,2021,99.96000000104671,32346.40190078664,0.9224629036528659,0.7599668024099827,97.21845342266333,81.99966858801669,0.0,1.0
MLT,Malta,2022,99.96000000113699,32553.279111951113,0.9224629036528659,0.7599668024099827,97.30998450695323,81.95748772028658,0.0,1.0
MLT,Malta,2023,99.96000000122638,32758.08755100394,0.9224629036528659,0.7599668024099827,97.38320937438515,81.91808989032555,0.0,1.0
MMR,Myanmar,2021,74.10624490095024,1545.0190142020579,0.7494002084483261,0.8553317853410642,86.40958308431682,69.02467349271573,0.0,0.0
MMR,Myanmar,2022,74.56851871018534,1594.9312369602837,0.7494002084483261,0.8553317853410642,85.79588280500936,69.12823931110245,0.0,0.0
MMR,Myanmar,2023,75.02657944931904,1637.8020833327596,0.7494002084483261,0.8553317853410642,85.30492258156339,69.21109196581207,0.0,0.0
MNE,Montenegro,2021,97.99036768964488,7623.567165009317,0.8926356366447303,0.6591948751906161,61.18515358000089,75.0635346181066,0.0,1.0
MNE,Montenegro,2022,98.16467205424902,7388.956589542322,0.8926356366447303,0.6591948751906161,58.56110352373703,74.49650370140611,0.0,1.0
MNE,Montenegro,2023,98.30411554593235,7201.268129168726,0.8926356366447303,0.6591948751906161,56.23619818770382,73.97436690532811,0.0,1.0
MNG,Mongolia,2021,70.333791687359,4045.2616235817018,0.8295805785409948,0.6807126635624795,96.19276761952877,73.48672657503687,0.0,0.0
MNG,Mongolia,2022,71.58875133288052,4021.7734939754864,0.8295805785409948,0.6807126635624795,95.67136515017414,74.4978763305216,0.0,0.0
MNG,Mongolia,2023,72.83743618017445,4002.982990290514,0.8295805785409948,0.6807126635624795,95.25424317469044,75.50397033722892,0.0,0.0
MOZ,Mozambique,2021,36.15068051676239,456.53372009586207,0.6728142878823651,0.8255546163473256,70.90898941902807,59.06344675504419,1.0,0.0
MOZ,Mozambique,2022,37.53269329266102,444.29576417127544,0.6728142878823651,0.8255546163473256,67.9156881456169,59.4128595437681,1.0,0.0
MOZ,Mozambique,2023,38.90779600468012,434.50539943160277,0.6728142878823651,0.8255546163473256,65.52104712687753,59.74880613484822,1.0,0.0
MRT,Mauritania,2021,53.676810764603324,1831.7470978797367,0.7920067389006807,0.8382344779755991,82.77441003305007,68.73859158518381,1.0,0.0
MRT,Mauritania,2022,55.68972395693561,1861.014722326496,0.7920067389006807,0.8382344779755991,84.38779054204296,68.37802628781245,1.0,0.0
MRT,Mauritania,2023,57.692572583305775,1886.2440555366222,0.7920067389006807,0.8382344779755991,85.67849494923728,68.05301637147468,1.0,0.0
MUS,Mauritius,2021,37.43011211712027,8640.416638647594,0.8361867025648012,0.7707722975856206,91.34085066867185,73.44589023942444,1.0,0.0
MUS,Mauritius,2022,36.5271844999316,8025.610384549439,0.8361867025648012,0.7707722975856206,90.08471007105543,73.26786788569609,1.0,0.0
MUS,Mauritius,2023,35.804842406180654,7533.765381216821,0.8361867025648012,0.7707722975856206,89.07979759275145,73.10509639591535,1.0,0.0
MWI,Malawi,2021,47.10450673516823,623.3544723477064,0.7331385348026797,0.8068335356534038,93.51660292114114,63.74649986749404,1.0,0.0
MWI,Malawi,2022,49.239034867801095,640.2774328160095,0.7331385348026797,0.8068335356534038,94.08561932173012,64.00835881587723,1.0,0.0
MWI,Malawi,2023,51.36289035977079,653.815801190652,0.7331385348026797,0.8068335356534038,94.54083244220132,64.26144111936756,1.0,0.0
MYS,Malaysia,2021,96.01776909868207,9931.47786970487,0.8294677538286821,0.7923601523408842,96.77874772499571,77.24188264550457,0.0,0.0
MYS,Malaysia,2022,96.08691459220648,9705.785767400823,0.8294677538286821,0.7923601523408842,96.50580153086595,77.84964314514112,0.0,0.0
MYS,Malaysia,2023,96.15357515638911,9481.49410013057,0.8294677538286821,0.7923601523408842,96.28744457556205,78.33585154485034,0.0,0.0
NAM,Namibia,2021,35.52990350782679,3531.0643212193063,0.8635703579400182,0.9132791284360774,93.0362978715826,64.05607704427484,1.0,0.0
NAM,Namibia,2022,35.80134460046772,3059.874137821401,0.8635703579400182,0.9132791284360774,95.09114700849884,64.30740784668163,1.0,0.0
NAM,Namibia,2023,36.0686890391318,2591.801944457051,0.8635703579400182,0.9132791284360774,96.73502631834315,64.51862105736069,1.0,0.0
NER,Niger,2021,15.77538402206368,586.6649805269353,0.7103006276398885,0.9049843301078602,80.27902084801278,60.46232888053107,1.0,0.0
NER,Niger,2022,16.261247467493526,593.0569197426801,0.7103006276398885,0.9049843301078602,80.29931169435022,60.47788114827667,1.0,0.0
NER,Niger,2023,16.74468159569622,598.1704711152757,0.7103006276398885,0.9049843301078602,80.31554437142023,60.49241172641862,1.0,0.0
NGA,Nigeria,2021,45.379090935499335,2026.0904705405733,0.741809632548207,0.8588101913212061,62.73872395992297,63.0105093313037,1.0,0.0
NGA,Nigeria,2022,46.41246648790101,1997.5576742229844,0.741809632548207,0.8588101913212061,63.30025154563389,63.0965211975747,1.0,0.0
NGA,Nigeria,2023,47.440675162540664,1974.0373458116992,0.741809632548207,0.8588101913212061,63.74947361420263,63.179168254010456,1.0,0.0
NIC,Nicaragua,2021,91.95394174308106,1890.017395880842,0.8619588371935429,0.8270222825288074,93.11332832913665,74.42801473110657,0.0,0.0
NIC,Nicaragua,2022,98.26037778363725,1856.7416548972562,0.8619588371935429,0.8270222825288074,91.84399589680203,73.46307162556107,0.0,0.0
NIC,Nicaragua,2023,104.53528164398944,1828.652270711806,0.8619588371935429,0.8270222825288074,90.82852995093434,72.69111714112465,0.0,0.0
NLD,Netherlands (Kingdom of the),2021,97.68358441569158,54427.541852612354,0.9651145123485061,0.7174944991983897,94.1025575224824,81.37890153923765,0.0,1.0
NLD,Netherlands (Kingdom of the),2022,97.67889478333642,55099.07861520722,0.9651145123485061,0.7174944991983897,94.19883108895012,81.2258128571073,0.0,1.0
NLD,Netherlands (Kingdom of the),2023,97.67450104277347,55763.900010176134,0.9651145123485061,0.7174944991983897,94.27584994212428,81.10334191140304,0.0,1.0
NOR,Norway,2021,98.04902406483781,65356.9308694083,0.9888672828370081,0.689042596852194,97.2536123590853,83.00153580285613,0.0,1.0
NOR,Norway,2022,98.04836470316546,61159.57776615761,0.9888672828370081,0.689042596852194,97.42573497670661,83.15905967465108,0.0,1.0
NOR,Norway,2023,98.04771204839854,57004.198193939425,0.9888672828370081,0.689042596852194,97.56343307080367,83.30876488878481,0.0,1.0
NPL,Nepal,2021,80.21750480927369,1175.4118182422624,0.767323375283785,0.8517885048226281,84.21557315167624,71.03895545699751,0.0,0.0
NPL,Nepal,2022,83.83396221146441,1179.4723482343059,0.767323375283785,0.8517885048226281,82.5999393590612,71.01034933684072,0.0,0.0
NPL,Nepal,2023,87.43233732664417,1182.7207722279902,0.767323375283785,0.8517885048226281,81.30743232152764,70.98665423230656,0.0,0.0
NZL,New Zealand,2021,100.0,41685.36635703108,0.9581822215593172,0.6807787667518705,91.3950566210165,82.73526288885188,0.0,0.0
NZL,New Zealand,2022,100.0,41368.07070186133,0.9581822215593172,0.6807787667518705,91.15963348617883,83.01850935958514,0.0,0.0
NZL,New Zealand,2023,100.0,41053.948003243284,0.9581822215593172,0.6807787667518705,90.97129497830872,83.26867955948227,0.0,0.0
OMN,Oman,2021,99.32465326850037,16257.641924642894,0.8462080431968907,0.7429193720582793,99.00003387140877,73.81823620069011,0.0,0.0
OMN,Oman,2022,99.32660715090141,15332.752419206909,0.8462080431968907,0.7429193720582793,98.99995560347601,73.55667764373985,0.0,0.0
OMN,Oman,2023,99.3284801131367,14417.111808825282,0.8462080431968907,0.7429193720582793,98.99989298912979,73.34743079817963,0.0,0.0
PAK,Pakistan,2021,68.81822960615825,1216.5092384506738,0.7582829437033395,0.8622122575342994,83.36117064506726,65.75811782398632,0.0,0.0
PAK,Pakistan,2022,70.5179335859991,1146.0061077087,0.7582829437033395,0.8622122575342994,84.11863696935862,65.51894081390115,0.0,0.0
PAK,Pakistan,2023,72.20844676023741,1082.1732934503975,0.7582829437033395,0.8622122575342994,84.72461002879227,65.32759920583301,0.0,0.0
PAN,Panama,2021,85.74039349715036,12820.256498645662,0.9057811392956812,0.7076122109553356,73.65007249291794,77.16275068797142,0.0,0.0
PAN,Panama,2022,86.90881450362414,11943.87640533614,0.9057811392956812,0.7076122109553356,69.83328325822994,76.79972366615138,0.0,0.0
PAN,Panama,2023,88.07139340506555,11181.542919411586,0.9057811392956812,0.7076122109553356,66.77985187047953,76.50930204869533,0.0,0.0
PER,Peru,2021,77.8690417759539,6026.811294874056,0.8676887531560716,0.7735470153773107,70.89152186024663,70.8773605512829,0.0,0.0
PER,Peru,2022,78.43147631855165,5818.269397425166,0.8676887531560716,0.7735470153773107,67.16103275416789,68.23361732669201,0.0,0.0
PER,Peru,2023,78.98464089884516,5651.435879466053,0.8676887531560716,0.7735470153773107,64.17664131886059,65.60309281822407,0.0,0.0
PHL,Philippines,2021,83.56480731499398,3281.2869101079764,0.8112197857268577,0.7689483408686767,81.18162451133631,69.63928651213345,0.0,0.0
PHL,Philippines,2022,84.7087499181711,3291.793849716192,0.8112197857268577,0.7689483408686767,80.6709886573378,69.66462315921066,0.0,0.0
PHL,Philippines,2023,85.84697280833232,3301.223030073512,0.8112197857268577,0.7689483408686767,80.2624799741382,69.68489247687245,0.0,0.0
PNG,Papua New Guinea,2021,19.28407825339081,2417.9010427181074,0.7461647300121962,0.6912358820629012,42.733456740555965,66.26338284725449,0.0,0.0
PNG,Papua New Guinea,2022,19.346995386383124,2378.067665950598,0.7461647300121962,0.6912358820629012,43.72656803769197,66.18421537835188,0.0,0.0
PNG,Papua New Guinea,2023,19.407784803637032,2338.47189472987,0.7461647300121962,0.6912358820629012,44.52105707595695,66.11168685705644,0.0,0.0
POL,Poland,2021,99.05699314611064,16330.733730095291,0.8814362901375252,0.7257918746923401,89.9775119758703,76.17243164137052,0.0,1.0
POL,Poland,2022,99.11796865039388,16546.776534539884,0.8814362901375252,0.7257918746923401,89.3264872362836,75.83087647401877,0.0,1.0
POL,Poland,2023,99.17603370706318,16719.610778095557,0.8814362901375252,0.7257918746923401,88.72660817094561,75.55574229513161,0.0,1.0
PRT,Portugal,2021,99.7067978796067,22517.857796110155,0.9173795214130197,0.768570984287863,99.12084330689827,80.78534754469688,0.0,1.0
PRT,Portugal,2022,99.74258836919189,22439.942493351067,0.9173795214130197,0.768570984287863,99.18924353245498,80.66802743447778,0.0,1.0
PRT,Portugal,2023,99.7769566219582,22362.806343619566,0.9173795214130197,0.768570984287863,99.24396371290034,80.56261141580084,0.0,1.0
PRY,Paraguay,2021,93.75591012600556,5163.480397274299,0.8621591095191293,0.7574150711780501,76.64848019164442,75.25135657754576,0.0,0.0
PRY,Paraguay,2022,94.75160699665841,4921.126247277948,0.8621591095191293,0.7574150711780501,74.08158315972204,75.27443655862335,0.0,0.0
PRY,Paraguay,2023,95.73419550912328,4699.657899296294,0.8621591095191293,0.7574150711780501,72.02806553418415,75.29290054348542,0.0,0.0
QAT,Qatar,2021,99.94,47219.16651010378,0.8922187519645266,0.7083030877631522,87.68809422262304,77.04024706347307,0.0,0.0
QAT,Qatar,2022,99.94,40548.02897649725,0.8922187519645266,0.7083030877631522,85.23398959748805,76.57638817670279,0.0,0.0
QAT,Qatar,2023,99.94,33943.60281822678,0.8922187519645266,0.7083030877631522,83.27070589732081,76.15812344865297,0.0,0.0
ROU,Romania,2021,87.91780289115046,13492.927160073006,0.876199293000549,0.7264190039923882,87.25876870957245,73.92412278094795,0.0,1.0
ROU,Romania,2022,88.37353840555878,13750.805225139688,0.876199293000549,0.7264190039923882,87.19631245512923,73.60815562085888,0.0,1.0
ROU,Romania,2023,88.73812681708544,13957.107677193031,0.876199293000549,0.7264190039923882,87.14634745157466,73.3533718182402,0.0,1.0
RUS,Russian Federation,2021,89.17031399158525,10037.092474488023,0.8616042252151269,0.6703536461197517,96.98478329322812,71.2249988883657,0.0,1.0
RUS,Russian Federation,2022,89.39965017015166,9709.160614173274,0.8616042252151269,0.6703536461197517,96.97755936761118,70.84054759301988,0.0,1.0
RUS,Russian Federation,2023,89.62783966782524,9384.508072461673,0.8616042252151269,0.6703536461197517,96.97178022711763,70.52830918473668,0.0,1.0
RWA,Rwanda,2021,73.86043039249763,786.8100095963715,0.7682228203371688,0.8485699340730423,90.91850985835353,68.48800120499688,1.0,0.0
RWA,Rwanda,2022,75.17143886892822,787.4825742489497,0.7682228203371688,0.8485699340730423,89.41778411336271,68.74699951340196,1.0,0.0
RWA,Rwanda,2023,76.47260312974261,788.0924321939739,0.7682228203371688,0.8485699340730423,88.21720351737005,68.98850533612493,1.0,0.0
SAU,Saudi Arabia,2021,95.33632215185055,23043.726604169053,0.8839917767010035,0.7202124866533552,94.90124779508398,75.90927255878306,0.0,0.0
SAU,Saudi Arabia,2022,95.34302300718456,21878.894512291685,0.8839917767010035,0.7202124866533552,94.50676396418844,75.66373411940188,0.0,0.0
SAU,Saudi Arabia,2023,95.34965545263202,20725.71074133309,0.8839917767010035,0.7202124866533552,94.191176899472,75.45246702853365,0.0,0.0
SDN,Sudan,2021,100.79053223538139,509.79555086405605,0.7767161922047681,0.8590525707316617,88.06437944781402,68.33586703634253,0.0,0.0
SDN,Sudan,2022,122.00457893124513,448.1856526191325,0.7767161922047681,0.8590525707316617,87.18730158153473,68.0807616912718,0.0,0.0
SDN,Sudan,2023,143.1125553821435,397.9327775740496,0.7767161922047681,0.8590525707316617,86.48563928851091,67.85502036344212,0.0,0.0
SEN,Senegal,2021,59.1414496186753,1477.607949607308,0.7732926542179313,0.8960396409492601,89.62409298532418,68.71611206729892,1.0,0.0
SEN,Senegal,2022,60.1784296366855,1490.896064025479,0.7732926542179313,0.8960396409492601,89.13619517161682,68.79330272779539,1.0,0.0
SEN,Senegal,2023,61.21022475460564,1501.5299588435591,0.7732926542179313,0.8960396409492601,88.74587692065091,68.86628050224066,1.0,0.0
SGP,Singapore,2021,100.0,61572.01383428926,0.8873743387823958,0.7314410246360636,97.92861679939857,84.18257553708946,0.0,0.0
SGP,Singapore,2022,100.0,60591.96412634012,0.8873743387823958,0.7314410246360636,98.23128270256906,84.3300377636845,0.0,0.0
SGP,Singapore,2023,100.0,59621.714915470475,0.8873743387823958,0.7314410246360636,98.4734154251055,84.45921585312082,0.0,0.0
SLB,Solomon Islands,2021,35.18751623133775,2035.6669902934798,0.8564682321457444,0.7014901310924925,89.79749066209378,65.3967043037452,0.0,0.0
SLB,Solomon Islands,2022,35.55774184993331,1982.1393457954878,0.8564682321457444,0.7014901310924925,90.25396589223662,65.34975052209754,0.0,0.0
SLB,Solomon Islands,2023,35.92116796662712,1932.2988409767872,0.8564682321457444,0.7014901310924925,90.61914607673846,65.30681180104206,0.0,0.0
SLE,Sierra Leone,2021,21.8971290027805,847.7262157750987,0.7035257310945369,0.8470086504816783,89.81654697015149,60.80191180309278,1.0,0.0
SLE,Sierra Leone,2022,22.77952820762282,849.9057193230053,0.7035257310945369,0.8470086504816783,89.365570905442,60.99256662688968,1.0,0.0
SLE,Sierra Leone,2023,23.65751541644093,851.6493398817925,0.7035257310945369,0.8470086504816783,89.00479005367441,61.145635149400675,1.0,0.0
SLV,El Salvador,2021,87.42708955543615,4008.867291178075,0.8827254280913384,0.4093328496647712,85.54901794735609,71.67790011779482,0.0,0.0
SLV,El Salvador,2022,87.73046448285191,3952.1262308479763,0.8827254280913384,0.4093328496647712,83.88403619119143,71.08346033799005,0.0,0.0
SLV,El Salvador,2023,88.03232253563058,3895.791563798027,0.8827254280913384,0.4093328496647712,82.55205078625968,70.6079085141462,0.0,0.0
SOM,Somalia,2021,40.35990612094906,524.4529349035307,0.7470598348618008,0.8833791610251083,45.00001251628457,55.31748827029777,0.0,0.0
SOM,Somalia,2022,41.410561459194746,525.1912677514497,0.7470598348618008,0.8833791610251083,45.000043564031515,55.42521168449907,0.0,0.0
SOM,Somalia,2023,42.4559635207492,525.816429766859,0.7470598348618008,0.8833791610251083,45.00006840222917,55.51139041586011,0.0,0.0
SRB,Serbia,2021,97.97590712691341,8361.597358335293,0.8869597930988702,0.6540083337892729,86.31665820187303,74.19385896520487,0.0,1.0
SRB,Serbia,2022,98.03097725675765,8573.552952128726,0.8869597930988702,0.6540083337892729,84.66244961251297,73.81592570862468,0.0,1.0
SRB,Serbia,2023,98.08427793750289,8744.296958167644,0.8869597930988702,0.6540083337892729,83.33908274010126,73.51357910336053,0.0,1.0
STP,Sao Tome and Principe,2021,47.7482415020225,2340.413670670777,0.8155100145655272,0.6970690896963648,91.55847026821685,71.28527084624042,1.0,0.0
